gutzwiller_wmel_embryo0to2hr_a	gutzwiller_wmel_embryo0to2hr_b	gutzwiller_wmel_embryo2to4hr_a	gutzwiller_wmel_embryo2to4hr_b	gutzwiller_wmel_embryo10to12hr_a	gutzwiller_wmel_embryo10to12hr_b	gutzwiller_wmel_embryo12to14hr_a	gutzwiller_wmel_embryo12to14hr_b	gutzwiller_wmel_embryo18to20hr_a	gutzwiller_wmel_embryo18to20hr_b	gutzwiller_wmel_embryo22to24hr_a	gutzwiller_wmel_embryo22to24hr_b	gutzwiller_wmel_L1_a	gutzwiller_wmel_L1_b	gutzwiller_wmel_L2_a	gutzwiller_wmel_L2_b	gutzwiller_wmel_L3_12hrpostmolt_a	gutzwiller_wmel_L3_12hrpostmolt_b	gutzwiller_wmel_L3_darkbluegutPS_1to2_a	gutzwiller_wmel_L3_darkbluegutPS_1to2_b	gutzwiller_wmel_L3_lightbluegutPS_3to6_a	gutzwiller_wmel_L3_lightbluegutPS_3to6_b	gutzwiller_wmel_L3_cleargutPS_7to9_a	gutzwiller_wmel_L3_cleargutPS_7to9_b	gutzwiller_wmel_WPP_a	gutzwiller_wmel_WPP_b	gutzwiller_wmel_pupae_12hrpostWPP_a	gutzwiller_wmel_pupae_12hrpostWPP_b	gutzwiller_wmel_pupae_24hrpostWPP_a	gutzwiller_wmel_pupae_24hrpostWPP_b	gutzwiller_wmel_pupae_2dayspostWPP_a	gutzwiller_wmel_pupae_2dayspostWPP_b	gutzwiller_wmel_pupae_3dayspostWPP_a	gutzwiller_wmel_pupae_3dayspostWPP_b	gutzwiller_wmel_pupae_4dayspostWPP_a	gutzwiller_wmel_pupae_4dayspostWPP_b	gutzwiller_wmel_adultfemale_1dayposteclosion_a	gutzwiller_wmel_adultfemale_1dayposteclosion_b	gutzwiller_wmel_adultfemale_5dayposteclosion_a	gutzwiller_wmel_adultfemale_5dayposteclosion_b	gutzwiller_wmel_adultfemale_5dayposteclosion_c	gutzwiller_wmel_adultfemale_5dayposteclosion_d	gutzwiller_wmel_adultfemale_5dayposteclosion_f	gutzwiller_wmel_adultfemale_30dayposteclosion_a	gutzwiller_wmel_adultfemale_30dayposteclosion_b	gutzwiller_wmel_adultmale_1dayposteclosion_a	gutzwiller_wmel_adultmale_1dayposteclosion_b	gutzwiller_wmel_adultmale_5dayposteclosion_a	gutzwiller_wmel_adultmale_5dayposteclosion_b	gutzwiller_wmel_adultmale_5dayposteclosion_c	gutzwiller_wmel_adultmale_5dayposteclosion_d	gutzwiller_wmel_adultmale_5dayposteclosion_i	gutzwiller_wmel_adultmale_5dayposteclosion_j	gutzwiller_wmel_adultmale_30dayposteclosion_a	gutzwiller_wmel_adultmale_30dayposteclosion_b	invert	module
cds729	1366.97595656267	1489.01105900914	1325.46065822334	1474.54815552273	1279.95227519013	1298.69513468971	1545.95666155254	1600.22054732998	1077.99322691777	1358.50405784685	1296.67443299585	1263.06264354465	1149.32180316565	1230.7808024523	950.147400706362	1270.83371919458	810.994085174729	645.25850110412	1053.62032070693	1473.15882318073	1440.14671387823	1380.30962151106	1366.72607953335	983.431066001153	1111.728657647	1273.31373323747	1156.43990505515	1120.07214960015	1261.85623729484	1787.4842603767	1105.1556464117	1244.88760402132	1037.03164575627	1479.06665281649	1368.47510772574	1474.97805132843	1147.98754432852	1396.97558063758	1451.89707992984	1592.92096089627	1983.66343312023	1926.04464136391	1422.76689102173	1530.26154622309	1671.27462189696	1246.79238452066	1341.6549735624	1306.68890305766	1392.25659979174	1454.85896921058	1610.92243057924	1611.79724145752	1712.63939710711	1332.79744364582	1497.57794797552	FALSE	blue
cds73	471.564971320947	470.187689789734	412.776832373969	579.833366493532	346.769915844589	390.487712853193	478.268224006193	400.610353740664	470.244785471312	444.996956237933	471.268521524321	327.55504278316	517.452610810805	427.707372113223	519.933600850927	236.706027001773	449.126777796384	391.385256413422	372.914310754022	654.950929373602	433.19744678434	466.253660211793	485.289535133952	583.909418513922	532.927570642996	565.119159133144	508.672196494611	505.864844135583	451.695539033323	451.010993112228	544.766427898768	373.194340134738	424.318188824262	507.627468741428	430.540268805626	487.787459279659	598.149410513891	536.378111884152	470.640624435987	542.092643116758	536.645693353888	563.928113427072	636.857699460131	556.19230550424	559.085974986863	512.812898130513	599.356591628656	600.336561355708	550.760164509389	606.748319816485	598.637191620219	517.954016147123	622.889170372474	499.951502181617	533.667094378299	FALSE	blue
cds74	51.8450972293584	68.6419909349434	26.5172067572284	18.6217708743175	69.885387128166	23.7984900383385	54.0949359008263	0	33.6390584282165	63.7105622591916	45.6964433917142	104.635638666843	83.0373110543332	61.4000634899397	150.930085735875	162.116687365561	27.8524479327999	105.664700535043	215.928115273922	261.183210209498	259.54863498208	209.31304473607	237.257143736428	172.830212246374	140.482821156204	301.339706531694	207.608936981654	271.84325736258	245.883517840891	119.311821127046	163.420918821418	293.467365095645	258.222980113036	191.772369416799	293.641510986243	265.531462877805	261.595289079172	215.442690404112	264.667160028488	437.362867192104	519.531410370823	466.222242735574	353.022026038192	383.922113992486	405.663872547899	345.423290412179	295.990465478786	573.616805479837	678.269763552874	572.655865669835	787.706384384198	635.712029732671	722.080127367348	640.787804355429	618.492184851786	FALSE	blue
cds745	420.838718793077	511.778567213905	595.310735783493	328.436506278403	368.343440235472	287.210574125587	387.803306682372	248.702792777511	406.083379043382	394.124621269262	361.319195151952	566.532884374287	445.21210521118	383.415760898709	354.193771072857	306.605592373273	95.2939099084475	186.992833738007	407.391434056371	452.721915784851	502.391679926299	495.455174843487	572.455868346779	506.095180358707	577.609667940717	548.081725274903	656.032613986431	517.983057434911	467.987721741516	500.923959298728	484.199598382812	309.740706513515	610.433260418512	415.811571531845	452.721230784515	614.655594877036	586.92542027684	472.45937032536	622.988284871447	412.328543279717	589.963595430086	763.743355523985	669.518153837394	519.93081953309	547.857367464376	583.062597331283	656.506980816448	518.60145864819	562.344996773227	518.797251870314	660.095671262208	731.667900461096	714.764215493325	546.570966561346	624.099009250021	FALSE	blue
cds761	201.424849543395	262.599616602399	355.95610465498	529.889652448272	290.559974512433	207.882064024393	279.185351233803	143.567922408291	239.165080025022	357.169586824271	199.009362936696	118.479738551994	233.098377557058	137.786494529194	229.401396910093	253.622550900788	207.222212620031	97.0750127555518	304.706622385064	431.890321110561	283.692344507775	347.512201469759	339.125236493656	273.556945189553	318.431709772512	392.646841085923	277.037639201396	350.533033399132	288.845486164857	225.494675235678	194.06188826038	399.306194486537	259.211241832479	220.799948906686	296.469484466715	337.083357782583	249.198447322886	350.520616983389	339.899994159283	416.227143478676	262.330368007508	420.568623117991	357.163377490151	301.819297097274	323.383958994588	309.035076212078	291.610034003942	299.259890408104	264.789439207746	327.719018965504	348.661290381863	271.428881967711	336.719245536162	281.058531407768	307.510068334486	FALSE	blue
cds771	845.62233864263	986.204271147947	1222.27381602061	1374.17806352787	976.095663441749	1179.08618249217	911.030847151117	1068.74983923309	1194.95746929067	964.360256879707	1120.65815131653	1081.36572743904	1068.91106474407	968.557749990843	1436.66222059073	932.696330505472	859.979145485113	776.999909968892	1202.30884318881	1054.43532143249	1171.73019585605	1289.95367308423	1070.92394266891	864.64072554348	1238.73163218608	1019.78492389613	1097.03329605154	1303.45356735391	1045.12984683799	758.320994194339	1010.51741162287	950.341600406045	1182.61482827816	927.501222156963	950.460539064637	1161.25047065748	1406.47331321007	1134.89464166475	1219.63637501358	1167.74873516689	1011.40784810065	1383.18336477135	1112.97285741585	1319.15823742458	1148.72487043679	1187.83359347404	1343.81783031047	1382.90703559897	1297.16237608765	1193.2639165571	1137.72395058517	1380.49023578684	1497.2937972386	1137.76194677974	1337.2814579392	FALSE	blue
cds775	1296.14546381126	1448.3712106177	1542.81669360707	1645.94432260803	1307.31170033805	1211.31703914975	1450.05787597345	1245.13228552681	1543.00508424403	1327.65011236714	1537.72884371766	1531.52606337154	1466.16679700925	1614.63507298893	1355.48806083226	1725.20140717481	1123.53384228123	1297.25202360024	1408.59838177271	1398.47202078888	1178.99541490683	1355.95556816121	1258.54311217988	1154.63770319541	1379.81158390201	1504.23592073412	1547.68296590504	1457.31260820552	1732.47062481914	1499.47790879078	1473.1059074162	1574.51383625651	1362.7325950303	1558.88791513395	1548.57837978536	1605.65909990327	1528.73685648498	1702.3130869319	1568.64650445507	1981.94702454844	1810.89654791957	2084.15725554469	1663.43827999338	1560.35525060508	1615.99580540023	1592.43041178456	1544.45314305792	1545.14913387859	1597.53000201821	1808.44350655519	1845.17264361573	1812.49975867693	1986.26143631198	1602.77871957196	1750.7513927325	FALSE	blue
cds776	779.560223026992	744.472320285388	1011.26238387979	950.537095620078	904.501005642251	897.493337523291	914.380643525456	1009.98696147457	1202.26380149576	1228.51253671131	1152.29397552367	654.796163016726	796.982968674467	1190.56655733957	792.847439625639	1222.18774011285	888.27677794866	1175.37110660333	1147.03816388497	1122.43218595664	1024.7734424726	860.926712512149	1016.95219247025	953.394631713524	796.208639549118	1045.83085290482	1137.35133370747	1191.79878192172	857.018423221703	1216.72067322374	905.323762523061	1130.15406715726	1049.55805568334	1050.8116776849	901.052395518524	1230.97929773607	1084.53197058153	1226.75028370549	1171.89930932844	1000.89018433767	1101.91235987148	1211.88049088007	1431.99653140322	1223.21549616561	1200.19278601925	1119.82717768667	1166.33385307096	1170.74193369849	1087.27835192323	1115.95562657837	1138.55008174466	911.23249690321	1061.39263834369	1180.22105754046	1146.61181510083	FALSE	blue
cds780	12190.1595771024	15410.9225079692	16277.3548324192	16431.2547228298	7966.41617241436	9795.29602236393	14156.0555065598	16604.6729830079	16042.691224806	16726.6478830434	20797.5819444612	14878.4795156402	16795.2801922361	16467.5260039638	13472.9394776173	12690.5275416812	12992.0271527819	12943.0008990659	21730.6376700481	16209.6979520993	23072.4362499768	10649.2656547916	20401.0191298591	17620.4631495268	20400.1073488988	21435.7756930045	29917.5971264814	25676.9050094429	30674.1536515409	32749.841114135	39447.9129470706	34902.3461110922	29505.17978452	34268.8500011907	33106.119851295	34224.8627673958	44883.5000171652	33520.4452740057	32161.0382452742	42740.6734679553	39853.704232737	34816.9445555542	29840.0261073635	42144.3652252213	45143.6786668054	45687.2661300063	35158.7443219985	55037.1032832759	55250.9660384723	51799.3952899676	44017.4739127003	51009.1698490364	48448.6458304919	65294.8954074452	65707.795763936	FALSE	blue
cds831	3132.34036079284	2655.45832056262	2854.26794000347	3614.43917227785	2394.31417199615	2633.42227687153	3273.2124447778	3856.99710047449	3259.62476169418	2969.76145514247	3286.30404748029	3146.26286016363	3313.26643710008	2718.84566414785	3510.30002135064	3808.23356724991	2727.90356609834	2771.42113256782	2821.68979356288	2866.04249895245	3283.64031380638	3568.37141402091	2517.8376298048	2605.59428353658	3129.985540492	3362.54384013234	3502.85061120239	3126.73330455197	4002.04298305803	3882.99310740842	3428.86051337213	3220.46023283665	3366.4300919745	3692.84246443833	3763.60904617487	3709.19352917995	3632.74398436774	3454.34777398622	3292.94414929848	4057.55050842748	3495.46573191054	3935.28894642675	3273.41090422042	3480.53174443102	2913.33795139405	3301.96028272643	3780.45991131642	3798.96416546224	4118.43345066385	3617.50539784946	3798.6872367359	3918.22409582623	4759.14981114398	3822.93633298747	4177.02842150137	FALSE	blue
cds856	1422.96903820106	985.939838916787	1326.54265195342	1819.59312671425	1101.56576709497	1504.41618180819	1045.51317766137	2177.34342247267	1282.75893634853	1621.34731302805	1512.15971233622	2988.39384032503	1243.45288125832	1780.38992695045	1161.1435228748	1377.88439684956	1048.65932385304	1129.135674683	1820.28613441318	1730.40830927342	1776.65056129446	1548.80897828224	1691.24830810399	1317.25750595454	1468.57727464175	1349.92455441179	1699.19604355716	1767.54124578467	1973.37455364854	2415.0633127361	1679.3755717574	2061.90382867518	1621.04497929726	1856.28370031912	1665.50304811115	1955.06149096382	1646.40595497316	2325.15467823465	2091.02610466854	2501.04371924959	2295.10737396132	3004.20779827751	2593.80277065434	2612.68193472673	2094.61453199012	2269.80997604825	2613.27652305146	2159.15916918075	3015.06648984379	2669.603431706	3029.84977274969	2638.57406850739	2547.89059035407	2542.85859678526	2655.10738760713	FALSE	blue
cds862	1101.42540830936	1159.07679487964	1118.49970949497	1182.79971031924	1120.33360459711	914.393551911422	1079.95824584673	910.416529717075	1121.13582880016	1233.98165271256	1199.47437460965	1080.98690767313	1205.78216936691	1354.2803151681	1042.12733355374	1241.75778488382	1039.29655788595	1080.02009108819	1305.00448449236	1098.97464218319	1064.19113576897	1069.1397636795	1232.54404330954	904.010209302704	1089.66898772436	1057.61897937122	1494.69740102536	1289.65539221667	1195.09387882319	1121.28245867826	1121.48647744198	1172.00028015119	1266.69212308724	1339.10727633623	1366.37316536141	1233.89773853987	1449.96275444505	1336.12411498009	1273.75602901407	1446.52906549904	1656.55981536005	1489.74124552786	1368.16400144504	1320.1936619352	1404.07725408502	1519.75537130809	1523.32150684895	1703.25532284902	1951.96886087639	1641.06539553806	1527.61837902797	1485.08954996864	1701.46752516402	1545.61674470847	1651.27375380419	FALSE	blue
cds874	491.486819231168	473.327774951305	458.765715816212	195.541262051677	418.752934298612	456.816058727355	485.189133198617	590.720574406044	415.476697158298	406.854172333827	405.189756042782	278.800591517204	397.181786976474	315.741005090623	274.422532738473	274.973428910293	297.236777000403	396.583440900934	533.509242473603	459.17389753617	626.136962229851	455.11839760459	432.974620585308	507.227923087295	519.625450339726	571.426078840709	419.100467001258	635.234105885945	288.494499415925	570.627734388314	405.125228166423	558.780357771422	503.069504019355	431.393144369454	443.116242076186	387.331734506282	427.644767174004	606.701623886481	547.846276776777	484.141994493381	482.338170335544	606.706412010892	663.199724328757	503.049681338702	588.617027511501	538.219417818717	518.573131142275	465.321151771613	392.926976334302	490.023373866007	561.343465571944	566.034079036889	507.509937173632	485.380213288939	537.895760999587	FALSE	blue
cds902	903.233005539616	761.044531398311	1092.09836508714	710.385296972964	793.939764718549	890.809820442156	974.013606417132	981.568954459967	1047.81473088942	1110.76859678602	1024.54783580899	1200.5686856839	993.13677397256	1054.6703118399	983.700304147931	796.268908251167	766.359886933212	896.08866323906	1137.10950224458	1110.98349189539	1225.15855983809	992.185579256903	938.477455802813	828.330902421977	1012.72870772643	984.680613051018	984.295151269767	903.015719389186	943.214699249579	1032.60914272112	927.80847886912	826.514778007831	900.413683191489	821.574554908738	979.595860648652	961.383637175723	982.503828813949	1071.04311942242	891.651844948497	1117.91812096923	1219.57723223615	1226.00853050617	983.196160531465	1042.52369619528	1053.78776395473	1158.99193524511	1054.98380411805	1048.22740805824	1153.83378186412	990.061549874425	1248.66648802841	1272.07741150596	1034.61852509965	963.093247700363	1015.6935134798	FALSE	blue
cds912	0	13.6380054417246	10.5370431459999	46.5866129626136	27.9214069001926	0	0.847709942017888	0	19.579870057971	38.2831256237036	30.6215290454572	59.7327399006766	0	87.2798902960833	129.424656427439	260.703202925095	40.4513824051183	27.7094318985042	321.756195127768	303.122857405268	438.847342400978	254.977217117821	352.185513997755	157.853265491528	263.622084144975	209.719267932335	468.055222405963	393.230436481179	322.398244658754	356.512409645158	320.881076054061	454.218887917749	341.677216468558	357.259730016015	498.367939592587	530.278579239497	459.61251780074	578.306483560361	495.144749982555	879.477664142543	1052.38042411953	960.493370940859	660.810892216823	695.9656101433	815.056614048559	806.68087691801	720.815711624597	1276.49599766758	1375.99357943361	1371.11577302627	1317.03556982577	1650.27624584133	1581.06274672876	1246.24561517174	1659.13329934539	FALSE	blue
cds913	0	12.6494725842172	9.33348187975291	30.8848882793559	21.3484077372825	37.5511203184815	8.05472129575881	40.7297957024805	13.9479022751142	33.2125398438514	51.8780189926001	28.9236724770134	63.8827941518161	61.4754009911543	265.408933246493	188.313103838868	150.747411689622	94.5561323543191	378.27084894153	279.524253762814	499.029384971553	249.543699747389	475.914852506319	191.591157716727	309.373419646663	320.261577109208	438.317342863017	422.596409353633	364.671991514332	398.560998727	472.249353435103	538.90473204719	570.297729288641	640.754253186677	613.151967741778	530.397408472472	536.454210501419	531.539084762408	646.67443328734	870.943673276235	861.410388715741	909.099743810795	638.842615271335	809.355999088117	764.12920741487	857.251562064721	839.78277633516	1368.74175271804	1364.67185735776	1520.53931096607	1233.17184831103	1267.99215917599	1418.15994023527	1531.77000279291	1582.85587711131	FALSE	blue
cds932	563.455378902316	569.137704110327	509.774501636928	519.159083890409	389.667948845039	437.400006284222	385.771689233071	362.312229846663	526.315779611683	463.84587678118	476.099171206583	800.797417330331	612.625468056169	512.089318921297	404.709114360997	279.770957789741	264.347338703936	338.814618874793	569.053135997492	625.136491432487	660.305907571059	506.436407743561	724.845833526772	425.308674884632	650.962611161543	604.685095519181	509.676530014185	524.105194405225	369.629518967773	364.190941845008	566.080386088385	576.433509411275	584.68594924174	781.945685019919	723.302478204535	539.240765838236	616.904167865121	578.939716939617	602.750236041	575.840160441653	586.123613836049	646.738357531541	622.237331870158	671.381400148884	743.856424652907	660.776171293316	720.898011707514	653.104302869091	711.56303243036	730.845882858604	623.346189511793	746.788804946523	704.128320747621	673.014223510445	861.022667754309	FALSE	blue
cds987	296.993853946604	270.158235837286	311.768883879185	624.259801590368	528.153066176529	796.212759206328	461.415284246924	392.106272186166	315.193608763502	451.511745639425	315.284221860184	512.850519907356	356.819688719648	425.537515951757	547.315021115619	619.440142581551	179.557859140804	472.060480312399	365.00646192516	297.866119151797	512.145973113037	475.190542772222	548.229007199571	325.789620005489	280.157495690225	496.793988347346	506.190685502881	337.574468163817	324.820470388722	442.181217246718	374.815501285476	201.13942982474	372.504616963019	455.489504988915	388.607908888974	609.615895372794	416.793289828371	489.138398254758	431.375078788477	535.347342940347	493.271709546684	727.642322645579	409.783246331126	613.258119901431	436.605913284443	429.416209527041	360.170716601813	494.70551186575	453.900059530945	572.492462581962	634.594060116843	622.48520348066	524.767579396149	731.439018116115	532.637286428381	FALSE	blue
cds998	1332.12709030234	1077.67214451893	1237.49163184724	1167.73362204327	1057.70334786693	1174.9138789578	1203.48395342736	927.541958919909	1331.82086890855	1212.84978133314	1023.95762372858	1087.5600578533	1328.14323941027	1072.47500071097	947.525286240102	756.380277729114	913.519884499354	946.054935360382	1427.63660513557	1439.46067635483	1430.0183019912	1520.743422682	1335.22341583917	1252.52578941262	1488.45254416113	1474.7772970644	1206.19630535488	1462.98695168798	1461.04263394342	1194.1450452452	1110.21687727858	1278.06874307387	1359.93333777739	1390.03716271073	1423.6432132221	1357.12329668046	1225.36081500518	1286.07560730737	1460.2354092656	1615.60916239007	1584.89313345949	1784.45492198091	1399.79197866405	1444.09784139494	1476.98369710475	1457.51394030222	1555.4481045204	1331.5323824508	1347.90155973962	1441.12747879187	1577.69391514064	1630.14278424704	1796.90032809488	1348.29957326932	1370.08432159796	FALSE	blue
