chung_wbm_vector18hpi_a	chung_wbm_vector18hpi_b	chung_wbm_vector4dpi_a	chung_wbm_vector4dpi_b	chung_wbm_vector8dpi_a	chung_wbm_vector8dpi_b	chung_wbm_mammal1dpi_a	chung_wbm_mammal1dpi_b	chung_wbm_mammal2dpi_a	chung_wbm_mammal2dpi_b	chung_wbm_mammal3dpi_a	chung_wbm_mammal3dpi_b	chung_wbm_mammal4dpi_a	chung_wbm_mammal4dpi_b	chung_wbm_mammal8dpi_a	chung_wbm_mammal8dpi_b	chung_wbm_mammal20dpi_immaturemale_a	chung_wbm_mammal20dpi_immaturemale_b	chung_wbm_mammal24dpi_immaturefemale_a	chung_wbm_mammal24dpi_immaturefemale_b	chung_wbm_adultmale_a	chung_wbm_adultmale_b	chung_wbm_adultfemale_a	chung_wbm_adultfemale_b	chung_wbm_adultfemale_c	chung_wbm_adultfemale_d	chung_wbm_embryo_a	chung_wbm_embryo_b	chung_wbm_immatureMF_a	chung_wbm_immatureMF_b	chung_wbm_matureMF_a	chung_wbm_matureMF_b	invert	module
cds834	1469.0781521719	1861.14226576248	1467.61715532015	1118.10996308921	659.160331922998	789.563414487866	909.303446064453	791.212824716073	562.228090800106	671.081722687213	654.904779202133	433.548326518127	639.677611144898	656.484750594204	836.057940862985	642.366694250027	730.824408638278	607.908811130233	391.005539440873	780.538378898478	694.10642482738	620.779308508994	499.85789288485	382.231098432732	1042.02957405953	577.710031454072	883.324237381805	242.579034375303	522.411848062131	465.800302343293	481.835833061847	573.869300252636	FALSE	brown2
cds232	1896.27237625759	778.143028264681	1631.23086524317	1412.2441016997	1037.21302509148	983.970277276334	22256.1833559078	13254.7117687865	6196.20588335504	7925.29304413858	25574.1963387751	26214.973251799	3888.85499410458	25372.7922555824	25735.4666063563	21236.6729240543	10647.8494041575	10403.3668896982	908.99129193346	20639.9161832269	5734.64580424592	3403.46795701429	1068.39626939571	5919.32910707672	5194.78824119978	655.099825207909	19130.1640047152	27507.9500716816	2388.00232617103	1391.78440866121	2075.78177661798	1945.44247038415	FALSE	coral2
cds377	2433.2789949668	3428.38717804642	2246.15570352255	1729.52620656982	2304.91912971782	2431.4281447701	4248.5510579846	3704.17408920463	3087.33789572589	3455.87826041618	4791.2825247521	4597.17930323618	3650.57681337376	5089.83153604409	4866.6044316681	4879.47438202845	4413.50379367756	4822.67862763823	2240.23178673955	4163.18736156607	4283.99772694868	3162.25512317331	2081.25708513378	3394.23876721397	3202.88686766784	2358.06611286156	4515.55350149579	4700.34858647936	3233.26493770795	2890.83421726882	1939.32064073801	2871.32056717006	FALSE	coral2
cds230	1193.52721629528	796.859734960848	1114.11332085334	986.212688294275	676.438290188642	567.511992742571	628.266324486054	597.98256338034	469.915412183929	645.333434322602	423.993889444776	517.401096592167	498.168764793637	473.6261931435	525.989228404462	568.13308269963	472.874433702971	449.25101904423	384.131722123284	500.453493802781	277.073789393186	276.638726777906	297.815065345338	294.101776868133	339.308430062643	289.761049060614	666.711884594604	665.349977968711	503.04610819379	381.529975767684	455.79002333385	564.918084499386	FALSE	darkolivegreen4
cds841	1319.56070493024	1319.19630013068	1336.85055870172	1867.2649997934	872.618800127178	752.845023223641	869.006768719411	995.247375215273	935.417069405306	1166.6219961718	738.990323888475	800.905760928867	1244.55886446421	997.858439866963	844.309161982141	772.801210148097	1100.75128250677	1021.44186028669	791.99027347692	930.632762507412	478.261948240461	374.614087331087	698.164685231247	183.414823889815	534.113076708514	537.674997996898	1732.40687112147	1047.00369464197	1106.7381449506	601.522744869143	617.800825565667	795.22468441278	FALSE	darkolivegreen4
cds289	1263.4158949987	3005.42110317369	3165.00444299244	2639.35965462721	2737.29980292371	2864.23456996555	3277.40393135929	2993.63462079076	2322.6709266599	2606.85468109939	2877.44658019139	2542.8156741722	3917.81703146333	3430.37110788715	3697.85237352008	4721.34612258997	4608.68553849334	5770.89825917343	3891.7233818259	3653.78192396018	2073.23874389429	3415.69573510552	3533.99802328995	4626.80224718981	2278.74881448063	3749.01251459151	2411.69297402867	3028.32887277371	4576.80881040458	3313.7506738525	4989.21343790502	4502.16028528022	FALSE	darkseagreen3
cds917	1380.26355770106	2294.56674692134	1144.36496338265	1240.65485439874	1426.84905984176	1274.03005213082	1547.29674881065	1618.95088773968	1329.61352042595	2040.35583847644	1376.2145839838	1203.72052101552	1480.78265594984	1297.94416824068	1239.97561240122	1663.14784669774	4061.83560119993	4374.99291413117	2981.24007091151	2052.45077234913	1704.14877108494	1825.60826836378	2116.57045334901	1976.71250562273	1581.95197468635	1707.37427613534	937.69775154953	2810.87843509063	3488.35561316725	3063.56515731558	3034.66954043355	2917.12260337562	FALSE	darkseagreen3
cds239	648.971427995494	552.123598471311	500.805776697706	807.097701334192	613.709075197509	652.542394542236	636.647490123468	640.827397599762	789.919177080552	579.236640744451	970.46499171249	842.975500624969	759.172773622671	737.699733464597	811.366890137806	696.525618863306	503.777614322956	573.849216362841	345.83264582358	493.595152906698	750.171265195401	825.185986637907	348.81324827677	902.233114059472	950.973078453358	532.692804318558	558.469911560208	840.475957325135	315.99722120444	373.4724608743	220.972422219382	335.298519642757	FALSE	darkviolet
cds876	248.376667550368	649.827419430612	1059.67713771354	1069.49475919988	991.334366710606	1156.34934406041	1076.48022640141	1097.84840378931	1232.5718397562	1195.36410379305	1337.50119707951	1477.10217256368	1021.93551377094	1450.65543621061	1313.22254658375	1334.34031843094	878.894629267477	837.478273632681	410.024683981567	1086.18742847643	1713.78967764985	1255.40561277546	324.969936006376	1450.13551814358	1138.60037005946	391.983266974897	1269.6065754638	1348.04303198494	298.873468336271	437.039632456061	584.298258235936	385.12635655908	FALSE	darkviolet
cds814	1550.34690983453	1231.26151074884	900.625410226316	1087.52693981049	882.274927563189	757.671802553992	604.693973234007	503.913626127603	409.270985891024	548.927948716978	965.143884126227	491.524604311747	898.355434675143	923.757240494509	673.378861259034	850.184980690393	874.504923332106	795.979230734251	1613.98000058528	971.870523433203	0	711.837417069865	954.624151324756	560.708137032341	817.540444516686	1004.62987567461	1509.52871805949	1651.99576077703	1274.11790125804	2077.83572220428	2263.09604259274	1161.33463189207	FALSE	honeydew
cds488	1200.39155679157	847.306408876162	1788.73692661727	1349.44647357195	1689.66836651468	1640.36292604072	1700.7930871701	1587.37409129985	1106.37114617296	1758.79386416899	1714.22849221243	1676.38766123306	1568.97888694228	1639.22231018283	1766.84549733249	1760.41184931297	1966.98483716383	2011.54620271315	1228.3183440905	1557.54704165719	1736.65728743106	1645.04865794289	1473.41176190565	1728.02846028704	953.172154348583	1356.33755247908	1467.66888273481	989.783605184376	1203.01702328408	752.337328952638	737.843682629477	864.801057597039	TRUE	honeydew
cds605	92.6107226163565	869.052265482935	802.685401437236	276.041200829597	658.014681190451	949.496748469833	1308.6860856228	1532.34716083591	1485.54813120105	1270.42167033546	1113.2155883501	1247.82552420174	1374.30679814628	1320.92938123404	1175.49760980804	1158.01610983559	2450.94563376083	1663.71584658155	3303.74275742531	1855.78907035645	922.721094738934	1354.76604294349	1477.74293343097	354.510741697479	1407.10129253062	1831.58910054474	833.752608537692	2211.69322585165	1936.78789678035	1673.682890914	2064.10618759793	1365.18671168331	FALSE	lavenderblush2
cds75	1106.33770082274	691.860317784382	1029.3934392693	313.712059573688	1299.66682300133	1017.54805097879	1026.27837404857	1433.7572437547	889.68178313409	1147.42407385906	797.304430980031	1011.38663746812	993.577651384995	848.221113840307	857.000035352013	942.926136460655	1687.9613769377	1112.16061788233	2646.87924189644	1167.04215501032	1547.27621701001	1078.46319659308	2110.94945030636	314.639793345529	929.514779089137	1863.92876746438	799.580510980673	2219.83205616496	2779.45717009293	2996.66149974088	2506.17056575298	1786.0241230841	FALSE	lavenderblush2
cds898	2385.86273925209	1573.73597220672	1319.38701970603	1082.82632305952	1105.74791810545	1153.31081113227	2621.38113296206	2167.46639673759	2658.34492510628	2782.02711807444	1631.50526682613	1938.18972860858	2173.03007030168	1635.10648634293	1542.91150147766	1670.58522563065	1169.63627589266	1635.93477225199	1492.91642132346	1616.50710680893	1800.39727039784	2244.55426489202	971.753943708563	1039.98762722751	1621.21545376089	1585.69778031378	1673.95221813956	1617.07641700673	1902.94812600305	1487.38809528413	1966.65851446358	2126.56280280574	FALSE	lightpink3
cds542	680.237949960968	1548.33574438755	1015.77436373529	1438.92694143301	1279.49904442007	1182.50545073765	689.392751054462	743.808254780338	647.137342214704	606.227570561041	1179.79657257409	1152.68331633133	1183.92596103733	1142.44307205133	966.809208440325	1010.1914176817	1152.23796843718	1084.43214527496	1011.05138218385	1038.310379413	1005.05108595952	795.414649835729	1193.68992457207	1010.72305299428	1555.07594253873	961.098219811601	1313.72863450608	1370.72886151432	1080.98602239971	1241.14153887236	904.07007988499	857.707648469922	TRUE	lightpink3
cds479	2008.92757023423	2296.46087330258	1899.84060898408	2025.88625204112	1543.77967646277	1495.83717637763	1179.29267881645	1204.66575405024	1769.20057746157	1154.33456305422	1734.27277274832	1618.42059923786	2072.02173781142	1832.22674904924	1681.53436446281	1662.112665887	1411.17508205694	1404.37527534029	1388.55852052766	1412.58636443489	1616.95229034373	1377.54279046385	1400.42372846006	1632.79698234369	1628.09688092969	1840.03359322034	1253.3600645704	1714.4399584714	1014.93959237642	1421.36925360007	1041.00382634816	1553.63958798001	FALSE	lightsteelblue
cds489	1472.51011690611	1642.68942418334	1232.11567640861	1097.70070871384	816.415225194843	801.900904290777	548.580033857641	408.573892989432	959.16375692326	315.485455403745	948.003212885792	883.435616692834	1233.06151956376	991.545116080458	1094.40551595738	944.261669924524	857.230439922604	797.029206365589	759.175910781012	875.565656293003	917.471322692146	793.388602014411	818.667481781055	1253.37908304171	677.61440242299	711.967692776656	1023.03727413104	1443.5195084573	484.917320122084	1027.47780718673	747.753892092248	926.948063184872	FALSE	lightsteelblue
cds391	56.1415119262192	77.9681121578052	777.951885321298	1093.68678316501	1087.82552042676	1252.41583166363	1107.82005579348	1353.70395097164	1007.99114271263	2168.5709628101	952.354280099003	911.185355502045	324.635432945647	805.651860996321	920.7623946549	984.337195110736	413.872878533708	402.730330116526	476.088418554541	1257.79997219582	349.314006042882	349.499248947625	571.205108082989	774.241597126413	690.497355089924	474.572050778196	1114.05344312759	617.330750990392	1165.07893232827	945.018500452744	1338.80274753468	1134.96262919425	FALSE	magenta4
cds935	244.974239002202	302.66887708923	400.331840385668	542.898788234337	590.803636925563	454.659154394393	749.733486554599	816.37321678275	585.400101513607	734.036783758778	505.138957287574	652.872708255716	472.870683057174	656.400574011533	616.595207310742	645.241551005142	266.713791901223	348.491098730954	356.029221821906	418.801548650831	406.9836941916	322.281270977318	390.113033462768	305.167704844511	542.59149128877	301.792274880289	299.429893093125	449.7775128395	610.820271653906	475.248377923244	782.702815833291	631.90172964643	FALSE	magenta4
cds32	1683.08332878609	1145.94599895648	1274.31250939602	998.192218747033	1569.68861092557	1559.3889410526	2214.80944119835	2888.45189487852	2380.68505400167	2756.46334839952	2118.32101589598	2388.10258120161	1714.45191377154	2590.14609683544	2821.97026212049	2673.80409993194	2809.34323468965	2721.06253849276	2727.08465623054	2454.22614383908	1686.63182336453	1371.62535370012	2064.8892173401	1047.20897494139	2661.09975417509	1882.09684498926	2885.83991295386	3579.88501110852	2683.76887690572	1932.3198843812	3228.19190948743	2823.59821896494	FALSE	navajowhite1
cds575	1222.40166395692	850.400231207284	1420.50861421978	727.245961701057	1616.66092672208	1502.41599914093	1766.26606736081	1447.36168781774	1647.97842469561	1686.27473105241	1366.34179612939	1636.4748323978	1752.04190572621	1660.00885424906	1707.46011027172	1758.0496481951	1664.68994222359	1675.69476472696	2141.04406685453	2152.12144970185	888.405661665782	1271.42232761591	1871.60840923827	876.465671355391	1632.91143293146	1631.80752833257	2059.09072781858	1717.87620365088	2432.7114041334	1521.98910887967	2042.49543126543	1748.02710149333	FALSE	navajowhite1
cds839	545.445786049757	1158.22309969284	1635.01487911142	1364.38037857704	1004.96681110931	1479.09059039409	1596.38976219513	1676.86427974515	1623.51307790715	2504.62072168446	970.980378202856	1104.80132468341	1031.71374377141	1003.45776603222	998.009232597198	842.245640698738	1705.73664761935	1598.52417749419	2397.17443425287	1959.57100072999	2724.71561303814	2852.16065034741	2187.95286677464	4746.00427151375	4099.72903770699	3395.20095912533	3567.47416768386	3521.90957605687	2310.4180862766	2116.99068079345	2645.63020567673	1881.75357520015	FALSE	palevioletred2
cds842	1514.19381897602	2283.42669429345	3443.74449062351	3934.93807124905	2606.18155155706	2589.79113782947	3927.08778404315	3466.89450873466	3535.34532983342	3631.57810638629	3394.1820752501	3126.20243920359	3483.57496938072	3003.67044409489	3403.91493822172	2903.64973553457	4313.43034384918	4226.98060155506	2880.32518155278	3218.71918222853	4836.15221183835	5203.24641037214	7688.6554722765	9097.9484362595	5909.41519501562	5214.74809549287	5733.08977354984	4501.862579615	3795.11879995244	4366.39243320055	3364.03245967118	3737.29253868198	FALSE	palevioletred2
cds407	2911.9423322317	4570.85351284814	9037.84686918323	8944.83952837331	8916.16380777138	8028.62602221273	9732.6010738139	12400.9221455129	9405.95449005381	13634.656341974	5638.32556473559	5861.67234560786	5859.81730141127	5999.96303329082	5868.52445350746	5576.46566813373	6475.5865907931	4198.49022708672	5826.32651280556	9198.63564773475	7481.97568496739	6174.37996533196	7087.98758431081	6663.12268250457	5563.385301589	8610.90526074475	3973.84329023406	6174.84738558128	12174.7459986874	8871.89527365489	13521.1023641591	5830.1819576768	FALSE	plum
cds196	3517.33928790016	2848.84372675803	2282.66050704273	2037.16233419555	2024.08594171998	2111.9659683961	907.906194784618	894.026852757351	1613.88708972181	1068.76342860967	2958.4633735346	2881.29942873593	3713.57427737357	3502.29519347874	3489.09530743865	3081.5804874153	2522.99169497192	2310.96022508959	2292.28621786402	2716.48791183402	2117.70422752974	2711.05179851715	1728.67112214629	1256.02352684649	2106.4327723815	1799.56073626478	2505.66783349482	2149.80167949868	899.187259413125	1855.95661976209	809.080186840483	3360.68456804549	TRUE	plum
cds749	836.831718129116	3210.03186251623	1106.20888332756	1861.94652416865	1933.94476072845	1545.79761561397	130.862441902882	237.509543413248	329.794318334456	182.441973794708	1497.02160482824	2125.46572620466	2480.98079661332	1595.97303817935	1621.69860941077	1555.8533424012	1104.73543593094	1204.26491796093	1396.63566124784	711.480781964273	1361.69365791858	958.365444698738	1843.55652857163	1634.98288959761	855.524277047644	1534.48740953871	1871.96130617185	1457.35831525668	348.288086440266	1478.81187805923	493.109650475311	1030.90010992162	FALSE	plum3
cds810	4859.53398387717	6694.41965237955	4654.60130811141	5181.5886820525	4874.28391216019	4736.7667684392	2384.59147148146	3283.45518673683	3462.6390379924	1817.71287758613	5945.61729823113	4829.54039798537	7110.90180761112	5799.59306408663	6030.85045874379	5658.16326021571	4520.9958126784	4448.2145528614	5738.62984315755	4170.66361410791	4265.29472332463	2846.84695823916	5122.97628455297	3613.45243865286	4057.7383559827	5213.89586120718	3291.32403138542	3725.59460633569	2803.15969713842	5531.51613963201	1670.76051794429	4993.47856468936	FALSE	plum3
cds237	2296.71285864419	1457.88380796691	1643.86192002367	1295.42482632513	1720.72744876479	1160.00868536009	1327.66565590546	1133.70801007171	1132.44308032176	1099.35017600629	1658.81414348267	1437.03827569275	1941.09510846456	1468.84752518994	1711.5093996426	1522.21684500965	1599.68672507393	2014.30486668123	1853.74806151215	1735.01184824672	656.119492238716	417.893110085215	990.131758913285	1119.14157587554	466.274454756216	1140.95672980698	1618.87193525469	811.379614329342	1309.00817344821	1307.04362612673	1243.70116103029	1249.60457186189	FALSE	salmon2
