luck_wdi_adultfemale_bodywall_a	luck_wdi_adultfemale_bodywall_b	luck_wdi_adultfemale_head_a	luck_wdi_adultfemale_head_b	luck_wdi_adultfemale_intestine_a	luck_wdi_adultfemale_intestine_b	luck_wdi_adultfemale_uterus_a	luck_wdi_adultfemale_uterus_b	luck_wdi_adultmale_bodywall_a	luck_wdi_adultmale_bodywall_b	luck_wdi_adultmale_intestine_a	luck_wdi_adultmale_testis_a
fig|82301.12.peg.774	992.309480811266	470.943924119845	677.784198628436	648.045689387384	0	0	267.853718599115	0	183.980551616115	960.924167503665	0	0
fig|82301.12.peg.775	485.096623819637	345.948190904751	397.673228285235	327.318939148335	0	0	298.256655049302	0	605.084542918609	411.450705102438	0	0
fig|82301.12.peg.776	795.908082252543	1300.99486924121	278.955279473439	561.055772523672	0	0	311.691639510982	0	1446.91587692616	570.652310465019	15324.2710176135	0
fig|82301.12.peg.777	1237.07339020417	684.929000596538	616.873409564441	1210.14817663458	0	0	2059.39118962613	0	1345.2774747219	1038.83234040448	0	0
fig|82301.12.peg.778	548.714270605138	644.037716978834	198.064196299904	893.529265456814	0	0	1032.76931300654	0	667.382586041501	1480.92047253963	0	0
fig|82301.12.peg.779	1084.71114829086	1362.53085374483	1645.92882506587	872.098695175581	0	0	1251.59898656348	1869.12822175083	655.522230006276	549.972467154677	0	0
fig|82301.12.peg.78	206.626224099429	287.670180250546	425.404536553679	467.195729558347	0	0	84.694668263694	885.376526092498	473.58440547216	447.291261145022	0	0
fig|82301.12.peg.780	1425.02514011617	638.176167791314	1626.16724665668	658.219785534763	0	0	2026.27224325917	1826.89740663823	709.583056731386	930.505529418967	0	0
fig|82301.12.peg.781	818.23291657507	868.438280001648	455.45867386341	1021.90691577811	0	0	344.672143555842	3166.37374078635	828.750230193084	672.78845760129	0	0
fig|82301.12.peg.782	931.45901722216	1820.82148181312	1472.08427282423	849.234419319922	0	0	786.312999675432	4109.95807850893	825.264277362892	1384.23091043744	0	0
fig|82301.12.peg.783	1368.35713728718	532.253196939336	1010.51380705055	1417.76409807737	0	0	1298.55954765782	0	564.812188591358	854.68636302604	0	0
fig|82301.12.peg.784	447.872882889804	440.311500383489	309.511397133378	270.592138874814	0	0	1694.58475032093	0	1052.21856703878	888.167751513326	0	0
fig|82301.12.peg.785	0	143.835090125273	0	374.393668732439	0	0	251.620159896138	0	193.569840973076	322.148284610894	0	0
fig|82301.12.peg.786	908.237047263713	143.835090125273	0	1046.76432669994	0	0	0	0	0	582.834067552605	0	0
fig|82301.12.peg.787	0	537.943237068521	0	200.894163710089	0	0	1383.91087942876	0	171.862365949667	110.738472834995	0	0
fig|82301.12.peg.788	1336.55025135249	3385.14212108782	1751.73853524868	2455.58075455867	0	0	965.519218206111	0	1240.06885165576	1624.50764335616	0	0
fig|82301.12.peg.789	825.860713704757	793.46390376799	231.47219871086	1527.67869546573	0	0	760.390593092725	2649.64330336107	286.910818710747	527.326061119023	0	0
fig|82301.12.peg.79	1428.54888479623	1661.75967998134	1378.53207347436	1323.86799680505	0	0	1086.84100478698	1262.39550055423	1508.96160623926	1340.84384734589	6453.42621957319	0
fig|82301.12.peg.790	46.8926736358982	0	789.898878100808	0	0	0	0	0	406.842326473769	160.570785610743	0	0
fig|82301.12.peg.791	1400.03306179121	1119.63717637083	780.238244339863	990.018001017346	0	0	761.648793354677	1300.99392413232	1383.58669219682	1424.26406338678	3325.37160415058	0
fig|82301.12.peg.792	3089.11530446794	2859.27847973255	2254.8762819187	2907.78768916459	0	0	1139.58640715848	8389.39896437905	2130.24821584131	2258.72235571172	0	0
fig|82301.12.peg.793	5557.54916051344	3769.00239797352	5287.43947202897	4510.25660634942	0	0	5601.06475928804	7891.11951073714	2636.4212340533	3923.76610656069	0	0
fig|82301.12.peg.794	3475.10007202807	3003.52414003527	2398.57465780288	2520.89773171692	0	0	2678.53718599115	3888.99259041705	1393.34604423938	1457.46119086058	0	0
fig|82301.12.peg.795	1562.80099416966	1464.86428192098	755.68206033976	1169.25957956609	0	0	1189.39805996988	1666.71111017874	1185.18519155372	1094.62683977449	0	0
fig|82301.12.peg.796	192.929857244838	0	0	286.991662442984	0	0	0	0	1055.94323453272	12.6558254668566	0	0
fig|82301.12.peg.797	1592.06345612611	477.11151846432	0	832.97580074915	0	0	0	0	1808.39420247059	1725.89961320882	0	0
fig|82301.12.peg.798	4014.57277575392	3585.14329118218	2263.59081485605	3148.34137157602	0	0	3965.8341619451	0	6651.12577245442	4128.72694241518	0	0
fig|82301.12.peg.799	2081.65449856656	2266.86045754864	2401.719561793	2475.88482842704	0	0	2337.68729633236	3665.63828623769	1217.23853424647	1808.85309512568	0	0
fig|82301.12.peg.8	2207.20307595896	4907.92421097815	4279.89530627474	4684.56252108457	0	0	4312.74166026968	0	1164.06176824193	1426.4096916419	0	0
fig|82301.12.peg.80	1679.2978412018	4708.15174588066	2646.78158107077	3717.06792958877	0	0	1811.40167464497	7574.37300332535	1507.36903462317	2402.61901271319	0	0
fig|82301.12.peg.800	9728.47130418754	4227.85268036974	10418.7662021497	4330.52481647561	11900.042637915	0	7816.93410802338	4520.95388635982	13512.5359378651	12634.5676350177	11440.109661179	0
fig|82301.12.peg.801	1303.91249133251	1236.07334292919	1064.28480417793	1425.2912246379	0	0	874.048976481322	0	871.559124573811	465.334719534	0	0
fig|82301.12.peg.802	3298.27280702397	7487.96934533352	5943.7935381843	8751.82495370685	0	0	1644.25054981635	7161.90714670863	2755.70077707781	3863.78592347051	0	0
fig|82301.12.peg.803	1558.92088354008	3851.5840800212	1776.39481030671	2683.05316421697	0	0	1891.34486855264	8037.25135352857	1434.72122606949	1648.77281776548	41086.8135979493	0
fig|82301.12.peg.804	675.254500356935	523.036691364629	1240.85932850745	365.262115836526	0	0	0	0	1484.95720860774	1417.45245228793	0	0
fig|82301.12.peg.805	163.523169602107	759.74432220016	0	885.994773285521	0	0	1774.24471721636	0	1021.73677964177	1039.23797583611	0	0
fig|82301.12.peg.806	1766.9703109179	737.936549338357	1401.21192289187	1019.02836664538	0	0	1098.1031978076	0	1376.53004406268	2059.09363256954	0	36674.1204672799
fig|82301.12.peg.807	671.305643629701	434.028693009596	2838.09281114115	352.44590124577	0	0	0	0	133.412797663148	528.436221247695	0	0
fig|82301.12.peg.808	720.66635272012	204.397233335914	1297.09710509185	1342.81888374639	0	0	2148.70373384992	0	652.388580572792	1171.49647578073	0	0
fig|82301.12.peg.809	2408.80260361246	2013.69126175382	1496.65050587522	1852.45565694777	0	0	2185.1224412033	0	672.400500222265	2156.48604994464	0	0
fig|82301.12.peg.81	551.678513363509	442.786453915056	464.646398882828	492.387656152179	0	0	0	0	1254.7473620219	769.740953333445	0	0
fig|82301.12.peg.810	1339.65465595348	1329.56192445747	1767.44886023775	1239.0173041003	0	0	1404.98566439468	1835.92035994307	738.063976676167	978.096156004523	0	0
fig|82301.12.peg.811	705.48977649232	622.56979307954	990.320981499521	992.048791370077	0	0	1327.84625957983	1542.32968404599	842.497550308951	737.154610215041	0	0
fig|82301.12.peg.812	808.758054650792	1133.4343073181	833.466442120757	1243.90582901547	0	0	992.300606592804	1734.65856550976	1132.10836762328	1162.09006505021	0	0
fig|82301.12.peg.813	1078.53149362566	1366.43335619009	2027.40712045874	594.31190097568	0	0	1441.57383273829	0	953.734737294427	1148.91165566307	0	0
fig|82301.12.peg.814	0	360.105117723705	227.309029669297	713.969186135137	0	0	0	0	300.898647966884	509.874982837386	0	0
fig|82301.12.peg.815	859.364819228434	1524.10719200549	636.937397124659	1067.67209790945	0	0	585.858423606677	1325.63095018492	329.730911150533	624.65428109856	0	0
fig|82301.12.peg.816	1950.3424050449	2417.33319006349	466.495253663723	1672.36502774367	0	0	412.999581819054	0	1304.31615357251	1377.56341076412	0	0
fig|82301.12.peg.817	691.88972937528	534.467764755087	570.156873459914	683.585570633425	0	0	375.722410704641	0	598.727659376968	603.900486247673	0	0
fig|82301.12.peg.818	1871.81274416513	2986.19564273923	2153.77271952746	2841.71398355309	0	0	2154.8785319825	2502.95024850371	1513.53818314984	1407.03000778582	0	0
fig|82301.12.peg.819	1032.49923601978	968.577579375692	579.742295853804	1673.50367567671	0	0	0	6636.26258548231	1825.08707203186	1865.28290022982	0	0
fig|82301.12.peg.82	274.774613936667	538.119876652885	710.908990290728	440.557376557213	0	0	455.233841917355	0	406.575500878443	569.234605976377	0	0
fig|82301.12.peg.820	277.882510434953	809.738285149685	702.132336089608	858.636536746085	0	0	256.279792486807	0	517.108003742361	1167.26553217924	0	0
fig|82301.12.peg.821	853.306682043092	592.514699620528	924.299582732886	367.006651315148	0	0	413.107725202615	0	885.303430463216	991.68781643279	0	0
fig|82301.12.peg.822	950.421420645664	1820.9413306125	1490.72192822868	1034.69383432984	0	9490.48977954982	1537.8731517293	0	1138.66051839156	2162.97017105015	0	0
fig|82301.12.peg.823	1502.55306039689	2067.7961168473	856.229459387684	1357.03342373703	0	0	1380.24489034418	0	1240.09227543357	1239.97754880404	0	0
fig|82301.12.peg.824	882.685621381614	1472.9301812317	698.181719364807	1248.52383073022	0	0	530.912102082644	1850.00670541578	952.608320419017	940.285753995353	0	0
fig|82301.12.peg.825	4552.45109227567	8801.01533813582	3906.74692180682	9562.56219260024	0	0	6773.02265696899	25530.0925347378	2123.9003475508	2472.7249581273	0	0
fig|82301.12.peg.826	862.438451200438	246.150772791704	925.077448992287	1180.51209602836	0	0	0	0	1792.16024341273	1022.90383154799	0	0
fig|82301.12.peg.827	237.894539421142	477.988561696791	1059.62044623279	509.585195752421	0	0	421.924048606329	2205.34335919991	504.031922586035	927.097092697853	45095.2832172615	30859.9306371014
fig|82301.12.peg.828	864.40345964426	1105.06311960323	715.76597368358	1062.33353884235	0	0	895.735197041268	0	1262.00734970056	1564.67369707957	0	0
fig|82301.12.peg.829	651.28713383192	456.143688591722	585.110280074673	651.045900912326	0	0	320.349740608509	0	1013.93726223992	538.312020725669	0	0
fig|82301.12.peg.83	834.863727968565	869.114947759607	502.853397199454	590.426348516654	0	0	183.542556953416	0	1191.30904591293	1340.61111410853	0	0
fig|82301.12.peg.830	267.480491327762	422.018820581461	675.849307465932	410.382730145744	0	0	370.029646906085	0	385.241938407201	363.601188880678	0	0
fig|82301.12.peg.831	531.323939919765	635.572031224529	459.763292023106	730.819512284075	0	0	822.291427954841	3508.58183581684	353.361644099944	404.459515172601	0	0
fig|82301.12.peg.832	145.028887533706	751.797842201169	977.194488372134	667.921317489729	0	0	246.107862578826	0	725.566187785862	443.524708210263	0	0
fig|82301.12.peg.833	0	0	615.716048570887	0	0	0	0	0	269.083350363672	919.98115893688	0	0
fig|82301.12.peg.834	196.425963384707	170.379763410195	539.707731303213	344.88268448084	0	0	148.488291784202	0	406.662820413394	239.537297462821	0	0
fig|82301.12.peg.835	0	271.07382369763	1069.40155804417	386.33493021171	0	0	0	0	1061.70930632623	221.47694566999	0	0
fig|82301.12.peg.836	616.255603258124	774.695278951201	149.754616745862	666.521390549811	0	0	0	0	1327.03817625297	982.928204122468	0	0
fig|82301.12.peg.837	1587.88715406865	1778.76684927353	1671.42191735453	1303.33027665752	0	0	1754.63342970486	2821.92180162902	1078.97296504874	1209.62701146158	0	0
fig|82301.12.peg.838	1420.99011017873	1868.98444380961	1432.3499656228	1232.15087075521	0	0	553.564351771504	0	848.020255691572	1037.58593335092	0	0
fig|82301.12.peg.839	1929.29857244838	1202.73532504752	920.7964064718	1283.80936999495	0	0	1733.18362518935	3444.53629436939	774.937764711941	583.22262359764	0	0
fig|82301.12.peg.84	2999.25540575205	3083.82433228585	3475.55506364356	4104.26776459712	38080.1364413278	0	1729.88859928595	0	4719.37098709572	3748.49730546458	0	0
fig|82301.12.peg.840	1081.49660413659	761.955442302969	1370.39130889246	1339.92172891413	0	0	1562.16637912099	1694.03424313249	1041.12597805408	1184.66825271723	95259.8254378685	23705.0521053144
fig|82301.12.peg.841	3884.00696804923	2854.38256438257	1890.30972897228	2705.14382513068	0	0	3579.07986059162	12471.5969278892	1480.26099448561	2359.87504179403	0	0
fig|82301.12.peg.842	489.980589828161	176.124600153396	515.85232855563	573.983324885969	0	0	0	0	248.311166262838	447.473829006714	0	0
fig|82301.12.peg.843	506.947823090792	598.066902807788	817.15942150304	501.191260815191	0	0	719.288398871497	0	505.914642281874	816.840128105118	7687.76138007368	0
fig|82301.12.peg.844	346.284359157402	0	1207.12751627713	252.405487738317	0	0	0	0	696.106928114716	337.894314547805	0	0
fig|82301.12.peg.845	2206.71405345403	1917.80120167031	1439.78430800492	2205.89669956176	0	0	1351.34827050102	0	1619.31745116552	2030.63960382916	0	0
fig|82301.12.peg.846	1639.88305481052	1196.30732599357	1174.61171660329	1141.63840034863	14731.1939811713	0	1581.99483509168	4197.40399507295	1483.83932806717	2055.40886909983	0	0
fig|82301.12.peg.847	977.132982869447	507.653259265669	885.430177711118	609.772873378859	0	0	1465.3174017481	0	405.276688054134	462.756535894002	0	0
fig|82301.12.peg.848	0	382.571683013613	899.018929302363	0	0	0	0	0	635.017409083251	794.577083434602	0	0
fig|82301.12.peg.849	256.946156909031	591.103110103862	1298.46390920681	1172.34128411641	52164.5704675724	0	0	0	464.605498930485	550.658433412372	0	0
fig|82301.12.peg.85	862.283925415718	348.971705897721	701.353054917477	578.378979649247	0	0	76.7986059616404	0	478.384828166694	441.233204747649	4104.12122510038	11234.2477791002
fig|82301.12.peg.850	135.639965062516	193.166959878982	163.202247541489	249.042351706722	0	14361.3739968318	142.965999940988	0	282.81307934378	262.43187673913	0	0
fig|82301.12.peg.851	726.127813568232	850.536012567317	871.898893041628	861.653811234863	0	0	818.34414683698	0	809.417722484564	698.481826028877	0	0
fig|82301.12.peg.852	58.6158420448728	449.484656641478	592.424158575606	380.443322525981	0	0	0	0	589.351033676955	622.903909696846	0	0
fig|82301.12.peg.853	303.375210305289	0	560.484769156748	0	0	0	0	0	543.558541018185	0	0	0
fig|82301.12.peg.854	823.061530907336	847.789896293937	1036.48106756085	1215.28568170301	0	0	968.981691592977	0	552.837221554624	883.173499400083	0	0
fig|82301.12.peg.855	622.393668258286	483.808939512282	0	210.025716606002	0	0	0	0	1455.23041160116	251.678347352261	0	0
fig|82301.12.peg.856	1092.22581424499	1528.30086911868	1211.6442967918	1432.92651283479	0	0	1224.69989329979	0	724.112717369573	834.948485446156	21816.0072201501	0
fig|82301.12.peg.857	461.860247135138	1065.66334512711	499.248449655522	661.319485512363	0	0	911.133717253755	0	661.210221231733	827.743756713956	0	0
fig|82301.12.peg.858	1433.07780896522	734.643143735314	1120.30683093051	1109.66263693533	0	0	417.259561636812	4361.9253576939	945.101621974288	822.024482773138	11149.1855994435	0
fig|82301.12.peg.859	317.916431429819	0	139.23641241099	40.8598299071368	0	0	0	0	1023.38921976928	349.107727920492	0	0
fig|82301.12.peg.86	76.9520798127561	1172.80919640607	1101.80766586369	226.649825724203	0	0	0	0	616.161874745799	255.550321926911	0	0
fig|82301.12.peg.860	342.520398731778	0	178.585833309748	698.762308556832	0	0	0	0	1808.55548623447	1145.90245803169	80387.2439959878	0
fig|82301.12.peg.861	857.75571666962	1133.57600758188	1316.78277841237	923.027238667977	0	0	561.044951119767	0	688.518208480488	663.233664330672	0	0
fig|82301.12.peg.862	177.698552725509	219.537769138575	0	206.180852228776	0	0	910.46768383471	0	592.352821624376	437.125550664453	0	0
fig|82301.12.peg.863	387.050639534398	1237.43839441108	501.523097206862	0	0	0	966.54093166453	0	521.45344915196	214.445931521736	0	0
fig|82301.12.peg.864	937.853472717965	86.3010540751638	0	0	0	0	0	0	821.289182414337	1146.1431938422	0	0
fig|82301.12.peg.865	612.38316235514	278.278288029549	687.699144174827	437.254528026796	0	0	334.682195750607	874.670643068405	564.224822349229	710.225949113437	0	0
fig|82301.12.peg.866	1591.96364023544	2194.66195696598	1615.41501470507	1892.0577600332	0	0	2516.20159896138	5260.74634049143	1174.13934967383	1855.57411935875	0	0
fig|82301.12.peg.867	2690.7265119926	3810.99344986785	1616.14708510537	4119.21926828563	0	0	2143.22481327463	0	2874.2429515664	3232.97541489069	0	0
fig|82301.12.peg.868	0	110.642377019441	2041.58479262978	0	0	0	0	0	2320.35642704905	1351.57725819122	0	0
fig|82301.12.peg.869	632.026873940277	524.055594010145	1090.75056414015	711.54957630492	0	0	653.558856873086	0	497.571455785152	601.413193672935	0	0
fig|82301.12.peg.87	452.551516994066	388.126433671372	60.1827716648235	0	0	0	1098.3419678006	0	446.615222653299	921.062853421227	0	0
fig|82301.12.peg.870	782.903768529779	300.177579391874	384.646410205611	1484.86990568327	0	0	0	0	757.146629520464	1064.05228245799	0	0
fig|82301.12.peg.871	549.864775785327	174.178383110605	488.22242986176	385.276478348116	0	0	379.15366559692	1981.78800497965	279.179985904417	515.768229642442	0	0
fig|82301.12.peg.88	811.503768754572	772.114754630806	877.665420112009	982.14924480488	0	0	1326.24792611923	0	514.890015981211	748.253708808681	0	0
fig|82301.12.peg.89	396.276115232943	786.02837983952	974.57946086804	795.088169049789	0	0	324.861708786094	0	197.789170169337	649.873666872036	0	0
fig|82301.12.peg.9	1062.55130875533	1197.05691925487	1222.48356297932	1292.90545583253	0	33284.4613621704	828.35846733565	5195.66927083651	826.241533607401	1173.49197310699	0	0
fig|82301.12.peg.90	116.115191860319	114.154833432756	516.568790123068	184.950182463257	0	0	1098.3419678006	0	301.76704233331	384.948024616887	0	0
fig|82301.12.peg.91	934.764073043129	778.40166420736	1040.80793349754	701.475150460641	0	0	651.25217855471	0	370.743177769609	606.065147798113	0	0
fig|82301.12.peg.92	1592.72831975771	1393.55796661164	1747.07045979944	1658.59333775873	0	0	1915.44758398444	0	537.842845333495	671.328042930488	0	0
fig|82301.12.peg.93	2221.99130459333	5170.68708604187	4941.93144247685	3245.21341377836	0	0	4648.52115910686	0	2975.51588880408	3134.75061563678	0	0
fig|82301.12.peg.94	178.638756708184	334.245352291111	421.279401653764	420.921104916377	0	0	527.204144544289	0	351.981078177573	580.902388928716	0	0
fig|82301.12.peg.95	436.388962815706	352.249200306791	464.267095700067	409.988089204263	0	0	235.358993100129	2460.3830674067	638.883938197094	480.620038562767	0	0
fig|82301.12.peg.96	635.406946109396	327.586138275741	825.425430512998	184.553490106876	0	0	331.079157758076	0	652.752433657328	562.699799764424	0	0
fig|82301.12.peg.97	2187.62225771067	2162.37472570354	1831.85537573041	1634.24016321466	0	0	2425.73142911108	0	1244.06684310786	1164.62034352309	0	0
fig|82301.12.peg.98	512.840346022718	503.592033191544	318.189853954961	370.590645526376	0	0	631.714613198069	0	237.977039784547	335.602712968173	0	0
fig|82301.12.peg.99	589.916993526414	433.335233354512	643.174659013381	600.126585739554	0	0	176.070086441318	1840.59191302181	412.153887131877	718.532075646913	0	51511.7417250343
