grote_wbm_L4_a	grote_wbm_L4_b	grote_wbm_30dpi_immaturemale_a	grote_wbm_30dpi_immaturemale_b	grote_wbm_30dpi_immaturefemale_a	grote_wbm_30dpi_immaturefemale_b	grote_wbm_42dpi_immaturemale_a	grote_wbm_42dpi_immaturemale_b	grote_wbm_42dpi_immaturefemale_a	grote_wbm_42dpi_immaturefemale_b	grote_wbm_120dpi_adultmale_a	grote_wbm_120dpi_adultmale_b	grote_wbm_120dpi_adultfemale_a	grote_wbm_120dpi_adultfemale_b
cds78	438.64638279907	313.017914687377	271.002902070535	402.109096761222	101.747269193782	464.158772745179	321.265635039594	170.537646186266	220.428686761196	245.449905915546	285.343813502065	363.096668958575	677.848548436262	485.689887029789
cds780	7128.76565290404	2058.14161489284	16432.7874376528	10720.71479112	8426.15429077668	11405.6934169305	3965.49317172829	22440.5332827204	14761.1351651767	15728.7917870878	17135.6181431451	10561.5532480611	4807.56487607706	7570.20069461041
cds781	354.138567486783	0	531.117887448379	293.972681201435	267.57993213355	67.6506713312811	189.733137480935	104.946243806933	135.648422622274	136.384736747655	442.089238656594	111.722051987254	393.865176041101	167.92539720084
cds783	623.925752469567	678.286015401606	942.978519629023	872.220440772191	683.026567016749	708.424751570377	468.578405760512	339.693721567985	781.266231558669	531.788258026126	399.778793362238	433.693692189001	250.326017974932	880.181216750858
cds784	485.218714799958	128.720716031945	650.659388739448	348.667500675537	254.494410291148	1331.94009922494	383.187492626013	600.732611727106	434.031194835594	300.266396226692	591.262702740523	272.205373761202	389.164101037219	341.029260697994
cds785	76.0724256254172	0	134.345819530163	453.415491344587	0	325.675265736054	0	0	1048.19444674104	0	0	124.068285528896	347.559780308284	92.8503395459715
cds786	44.4014197291324	0	31.7022167430388	79.1265923934236	42.7814474216452	95.5975811660368	45.5026177443297	41.9477665582617	108.439295390574	27.2569788668447	61.9297571290332	259.89853516906	216.579529979994	63.3216849026622
cds787	0	270.592825293194	122.358804450133	0	61.0285470529405	0	262.264033074913	0	0	117.826054215538	229.337388156463	0	408.767227284029	110.402827118369
cds788	81.4125360402615	0	64.8748023594664	0	0	68.235408677545	139.052742368578	96.1420287224588	0	0	236.566130420188	0	222.904383854573	64.3409232088695
cds789	2900.49531108128	2017.86412736793	2106.89391576051	1005.13955927228	1916.96308577409	2005.72945799178	1266.88562219117	2416.11654245246	2014.35315586002	2121.33427622116	4577.34668652238	1668.76453792197	2036.20193356505	1055.96639929503
cds79	251.408660518113	303.484574937641	423.215647205628	350.022426196297	227.096336183811	312.208538615221	161.027398545996	0	95.9378740307796	96.4586350572794	182.633955609368	274.975176865209	269.481578476707	466.847050825975
cds790	211.479845481936	212.352647663864	488.758597921618	134.213897197123	232.209763621062	580.04035867817	365.324245409898	231.953786581029	437.76261315197	614.899843531119	575.645295131202	678.678171171312	494.456756566956	481.893747693258
cds791	132.779445604043	110.298156550715	238.68985944271	199.177380607033	0	207.636335662974	174.099499892334	105.59087675415	496.793183764889	0	0	379.940072177095	457.64884258038	542.468473158196
cds793	299.181942982037	0	286.08915085336	0	131.03017304477	194.080849727681	0	256.953583491415	162.741609813288	278.830337805486	252.902984269834	0	306.124622719502	369.77970958195
cds794	0	0	149.733587955545	132.459467168403	140.369284398059	237.762163353849	101.563032416265	0	101.656523776928	4.5628717073664	0	0	322.17865507461	141.335656171628
cds795	199.206765938515	0	117.06033145009	41.3176319607862	0	57.0494957941486	126.720847785432	87.615671435146	113.247765675477	0	129.351755715993	0	83.0767712412573	116.828831385906
cds796	344.553261109716	251.811848690217	417.509670856949	481.276880964245	439.12134489659	411.836925845836	351.167095134206	332.635124120602	209.220448451305	378.90396005205	189.186077745637	387.7133922778	424.423962491847	344.320009149644
cds797	439.566416364478	841.281822637356	920.901307385225	717.673938890481	549.833602480875	1845.45917362491	222.783425945356	1142.93230231157	796.387513459804	1619.43676364929	606.423284862074	0	653.004169537029	489.842029002573
cds798	775.186748130756	802.363328259791	2594.02341582288	1349.23576160385	2393.6161227688	1408.0831511921	1078.51592779574	1715.09477156314	2191.4838863535	1437.04206643451	3035.22122845718	3169.08783096255	666.247805069358	1185.88359947512
cds799	2796.84167650539	2431.23842359381	2066.62383521003	2158.02777348132	2830.40399113711	2544.13371501492	2828.34306184586	2449.80451266854	1833.21535354053	1979.44700966606	792.293623142243	1625.84971688227	1740.46354744348	2471.01407567404
cds8	1010.8262165787	1026.67299236784	1731.34499343115	1710.04114855263	2593.79232685562	1771.4980811675	1145.32527429221	1507.32722367818	995.684169764278	2534.56337284716	1523.11471115407	2750.22748554675	2064.81177439178	1639.20997332993
cds800	3397.43626239598	1206.03626103065	2265.09888297761	2764.68609071101	2317.95309627534	2677.15828319197	3219.15400239519	2871.44670769628	1555.8975304941	1322.60625155853	398.779879133088	2364.89737910661	1988.08273364249	2384.05828625265
cds801	2711.47510134601	1005.82324990197	1546.61528824968	1177.71013884249	1611.30757652546	1590.54324039958	850.311538449242	1275.18785610725	1226.55185562889	1147.12177222049	318.661414847393	3471.37206121806	1445.68453058127	1311.62756803714
cds802	4038.66677983727	3147.68965899546	2658.68843702554	4345.78852963549	3152.5138367564	2970.28199852235	2707.70771505522	2886.06021707371	3901.95176634855	3268.99199150726	705.613827430741	2049.66404046065	2678.01991939962	4312.30646868391
cds803	3512.05926902827	2696.09855438047	1687.33623709553	2417.25011310175	2395.22264964118	2616.80215830638	5164.21074542395	2221.86190459821	2514.14662157341	1914.84170393708	677.152041453641	1894.32719290959	2726.14866113255	3077.42527107416
cds804	2468.97609964192	2194.10159629564	1374.82115665536	1653.69069895158	2260.46084362719	1617.98724253335	1845.13225129087	1918.80866176764	2189.64143622037	1270.47583393283	987.80736714045	3470.58873716099	1804.95559901857	2783.41581781796
cds805	2278.57733156061	3145.29485448338	1672.90925022987	2232.34805332011	2114.39242050937	1732.40111107642	2661.17601078486	1334.61562143037	2361.48907477351	1810.19897262896	2038.38216734901	4947.4566824852	2745.23413125604	2944.82427730866
cds806	964.232586699662	1236.68533744867	1075.41184525034	630.276699430869	959.543005326215	1052.03793350215	1122.31566603991	1008.25694612754	1416.87726307718	586.110790097535	938.27330569459	1572.58931734324	1450.53235175157	1193.48744094146
cds807	2455.15615327166	1942.84239222881	2213.69382240685	1262.42150928186	1439.68037735305	879.805735958527	2076.74184377922	1826.45819065491	2591.27698080708	1154.32098811919	751.23053253246	1441.60724347459	1322.01983876678	1570.39372594073
cds808	1519.53848998744	1978.30574685952	2460.62831732623	3161.06288667184	1303.64942935466	3108.46161604245	1816.88452451744	3714.37047984677	1424.30843753388	2312.19338888457	333.712221847177	541.422251938229	1744.35530664206	2507.0603749005
cds809	1560.54665865531	2095.35295704759	1262.04828389351	1133.4858245971	1081.03352304458	1015.87641768095	1262.27765674742	975.813034494723	906.856712109031	973.834282415745	2134.91017226146	1971.93846393225	934.747671256469	1591.01967961282
cds81	0	0	0	0	0	0	0	227.226712021977	0	0	51.049339454122	94.6555454250629	307.469533029135	0
cds810	8591.75187415254	7001.78897211939	9152.91998455957	7632.53164491085	6739.69805322951	9452.97987219775	7570.87472921222	6049.44557907689	9151.76544412139	9955.25853089691	18707.0523611025	11602.5457224169	6805.17374806643	8939.2485550585
cds811	10128.0616520383	8910.11192433548	15653.8761149474	12469.1583285066	13741.7419233698	12050.1681305403	8392.639104798	15579.1330067342	8377.82351387683	18155.1507207223	23480.5118431362	22172.2612877799	8079.97919094246	10630.4077532358
cds812	537.67479207563	574.863487355987	282.152789072577	513.047736213616	390.912585176943	327.726225163413	698.561516746362	474.279021420724	1018.38053283673	976.109246976934	255.312397836188	721.286626174466	462.439567937902	486.060961339429
cds813	106.324281631617	772.656621620325	134.513603759667	0	0	423.113084303886	119.819905231334	38.8332712400052	605.674292804317	174.950396644854	328.701512732996	0	480.659500006974	440.303139955397
cds814	576.296653889459	420.527866193357	1175.17407557988	0	0	264.230818815233	1082.13579575012	1211.76782562254	1511.63488927776	536.52190365778	138.682046292228	240.000945777209	1012.80293273946	710.413249345825
cds816	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cds817	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cds819	1423.93030535526	0	1555.53806875881	415.718943113141	1191.26585785856	1420.6640979569	812.816760968327	1018.18845741486	1908.5733062954	1019.61229192547	997.799543323059	436.386335062213	587.812477886279	1326.29379751456
cds82	0	0	0	0	0	0	213.751120531463	388.918432931575	487.616182732187	0	382.787548589409	538.237415162122	252.191538003018	136.986866750963
cds820	3878.79106769967	3530.82718092574	5879.02421155396	3536.55146752274	6225.94021837466	4108.69077258342	3791.04578814907	6565.81584290523	4769.00151962564	5463.26652006763	6436.86516635666	2048.7153904927	2482.78100975194	3154.69457881777
cds821	329.333969321239	419.15359212083	379.072374571	285.297313901175	374.61190498697	631.406265758624	562.502948767008	302.492114502336	418.914246333494	407.148552349618	856.806129592627	268.198643623519	858.878728481976	521.854730479859
cds822	792.35183746589	354.764465841843	481.260608311735	321.961053815284	205.159796475843	392.949644115739	136.65630148946	0	1528.55569338742	804.075077214713	320.985005726729	0	1284.6565402175	1095.02054975185
cds823	201.411541992436	0	226.156009130849	0	339.059114758961	654.691402489002	861.982702669519	1446.03053200204	317.916392755204	440.825062082999	235.432398398929	54.6700267601778	318.28819584352	841.853835789083
cds824	2436.65764511781	2416.28829302952	1395.66935170879	1768.17875398888	2567.47525079178	2215.09315264297	2035.17677245812	1078.04374392774	1472.38419380379	1678.28176370261	2242.34570305216	1663.30985794645	2145.55117222804	1376.25276873573
cds826	1019.0403058737	785.125760199618	673.255319551091	456.076299610685	789.761946336637	682.362447549054	565.185558823176	1266.06693002417	775.261307134468	573.413573695682	717.442278882066	867.649495960843	925.921015971753	659.199882302457
cds827	233.278228269211	182.707976052669	111.121664673922	461.909936792379	31.2176587489142	159.446026706723	110.677663530546	287.727618437341	171.708294969362	424.440666153432	254.872709435782	270.460467519143	324.315498120233	281.239835825621
cds828	0	0	0	0	0	0	118.393477788104	453.630138855468	0	0	0	363.096668958575	47.9892777653991	0
cds83	86.8051829229284	0	0	0	0	0	0	0	0	51.238118989142	0	264.427647540657	177.275110245457	53.5649170316511
cds833	1203.3424127039	513.043996755896	672.77765038861	486.391163442375	701.273486135608	896.195093389945	1091.46947172853	320.883635064079	740.640387517618	1673.25250895702	2002.67044862706	888.16350000619	1175.3283531461	1822.21234788957
cds834	417.94048963862	702.381662225333	207.135976104868	233.885573457351	306.92992215319	568.277698125957	478.797152819537	509.205348259698	700.185240300269	305.842772156617	563.381245620341	527.985273920939	754.082154963202	579.072374143186
cds835	1281.83541577489	1036.25502393531	2596.35683869658	2653.56696722203	1934.02532825255	2440.53046859848	1508.43397462343	1992.42043657764	1245.31455401209	1796.38033327939	1394.02939246278	1811.40957728748	920.676583979552	885.631628443743
cds836	435.624536767919	472.416203274305	534.052240417707	967.407838890911	476.233145511059	721.471247916057	343.40649634671	395.722714907358	511.491980329847	876.313376479491	1459.78816204879	1685.08951339891	436.71049696478	406.999838175559
cds837	3166.57474193714	3125.5741601304	3923.52801299167	4094.31311932722	2556.89189625596	3702.27166011921	4575.06224881172	3263.27846397568	4332.1584571467	4547.32690361777	7378.01589264668	3427.63255496894	2105.96424744389	2470.70110460787
cds838	714.534408780761	1417.31332437131	2171.61735678893	1499.1508462265	1352.91346069541	932.75925623433	1143.79452342548	1997.67331516164	1729.85186399663	1836.14957911775	1500.7107187472	2364.80383958445	1116.41524092703	1520.6167720164
cds839	908.08455737095	203.779157589959	1214.16527301844	1487.45791935389	1889.72450313801	728.772652534486	445.358643081418	1341.47781347716	487.992031027963	906.467769244357	1402.02796457178	1596.26797269265	692.051795162134	951.202174974888
cds84	0	0	0	0	0	29.2630354897045	0	0	0	0	64.9675533855913	98.6768594463891	152.068325195216	0
cds841	807.9172616119	495.216213084841	1056.95330509727	827.344900492928	961.204971344172	612.235805250333	559.16919576949	758.846434273159	627.685579382692	1144.30480205249	379.430152008152	471.04432729761	620.195154951655	274.40945197863
cds842	753.821931921364	1633.80082300241	1556.97208705492	2084.53355761018	1215.74942164878	836.152047552917	318.182471555529	3785.93574533511	1997.08390205643	3886.19783316397	490.959208525612	370.358602337746	1018.72890734592	1923.02303327519
cds843	2355.62845247453	2612.65086175383	3527.24800234292	2040.99425029492	2591.95650981169	1768.64952345449	1529.49232071635	1704.45151191725	2925.47247057229	2583.36437895055	2582.19986995365	1284.38872860028	1859.72838157964	1519.36919257044
cds845	39.2712988597089	0	36.1618682504421	194.400944621253	107.209076117854	162.394057560222	387.546995637318	68.0187561479611	0	66.9658869282551	5.07170552987167	0	416.727660094779	51.8569673723241
cds848	280.517069493726	528.007779994609	211.692967579175	125.651050555947	292.927779104561	432.800294892729	103.594293064591	214.877434194695	324.030169538958	421.664100221144	189.283657933105	119.712971755642	306.714079631029	360.405923237652
cds849	767.073703544052	232.630243627061	812.541634892938	406.915483141333	361.80899223418	544.841142023935	548.440375047833	210.66415117127	233.083886659956	697.571826622176	62.202976645779	366.001442310243	805.188894762465	532.128745486181
cds85	0	0	0	299.875310794418	0	0	50.5338014949223	0	194.19229672718	0	0	26.0366879692246	23.5111838044691	0
cds851	1809.46145727484	2793.23953789321	2165.26140354955	1688.85820639713	1081.1299577924	1781.57017940757	787.316627290889	1284.48955107496	1802.22494295954	1867.85716212751	1560.32711195012	1418.25558895219	1353.92358008554	619.898187968762
cds852	2985.78771944347	1964.68011160785	6419.3526411712	4178.94216652686	5365.5576032236	3669.4315298744	2148.01562084626	2413.29012915717	2275.31616723436	3678.27731965588	4821.97474958079	5871.62778962053	2087.28611533621	1925.74104472286
cds853	4191.76843969261	1893.2956511582	2608.37488848872	2651.28339754398	2651.86475775086	3024.66363593228	2867.940680942	2404.1194096372	2136.46265630082	2379.90189894169	912.15632914728	1048.49219547762	2007.64646136657	2295.50849569828
cds854	2876.76348790418	2747.87014085238	2213.4707725029	2016.3684307263	1955.68753056014	2178.40611107891	2033.85757649595	1523.18181201303	2489.11421374592	1352.05397212329	1772.23366878885	1195.87496577635	1455.92126407134	1922.92527398317
cds855	5593.88581755607	4387.36169089934	4687.67518369439	4742.0048632676	6897.31389603577	6073.6008119042	5541.11012882701	4059.88798744572	3448.36621173743	4485.7677131097	5233.46446724145	7211.59806547886	3999.03418348743	5383.76016558665
cds856	1554.571254304	117.778695306679	1154.63565596601	1802.19315380164	1580.92415836815	1408.13243089921	142.691863725332	795.579260489451	561.091202664862	1175.45608731124	267.61559796217	482.288401942331	341.8395409347	763.305988388725
cds857	2196.96251423315	864.574142681231	3308.03825542292	1957.5743121261	2473.93702053395	1761.87859510929	2652.01390245352	1610.78491411135	790.016413352126	1443.81428478959	3029.7918017184	2623.01033655674	1881.17968840364	1540.93554735387
cds859	1746.52650300308	901.045012223616	2311.60779641619	1911.8601287042	4059.3429394588	2826.36084308424	659.438940798255	1460.24234850589	1262.27420883379	1102.97856213938	66.7065613348282	652.636980463606	962.073964065377	1078.8925702082
cds860	279.881744710032	477.694596606979	291.610424460484	528.357874627036	276.689608705739	173.524487332979	115.74781347999	139.250180818909	0	369.730259175002	78.767270240465	28.9665945962483	162.046864098756	349.936030495553
cds861	668.908656831371	502.984310544996	638.791104348502	544.976093492857	540.196662989614	633.335696670033	730.209185063686	413.624013385419	543.966133353276	599.483121690105	319.90102274972	458.783320542952	692.812979872441	780.415111763683
cds862	108.863173192298	548.123928158008	16.1105759192675	25.9824339445713	187.305952493485	58.5964148147208	136.797592123754	0	180.412402087625	285.214580723534	90.3803934169438	0	142.122091843682	26.7994148048511
cds863	288.749787334945	0	144.698669606182	235.404039566521	333.427577763862	114.44898849501	374.973208025206	309.353197695431	447.564896751444	487.684206975795	203.272713046942	237.638973279146	275.263117916015	152.122254716261
cds864	1141.06379084825	761.109225956548	1652.13070855609	1919.23578737233	1508.08049750469	2134.75451756487	1265.8994932728	787.096828551998	1398.53523723565	1509.0971121128	1921.22893434875	1799.84225751466	1003.44135314139	1102.60449482816
cds867	2098.47786886632	635.291053101397	1514.47654344909	1366.98170117792	1047.72530643875	1720.95275562007	1874.23536864173	879.29384836704	738.746166577675	1044.14375522656	454.352177238733	1936.09458613389	1415.12071522858	1510.2022113365
cds868	6801.52512431802	5205.01031592464	6683.26635460217	6189.86170530671	6642.391789705	6236.47177133419	8754.92234876099	5583.48185597379	5184.48271262333	4091.30422207486	3831.41404520954	3684.8401023289	4844.24828759439	5122.79302983379
cds869	5392.65353824706	6984.50985682531	5462.92083250567	3408.48373061378	1565.13595709308	4118.91711168823	3218.60288749194	5511.64164541641	5327.47763892623	3557.41356163228	4132.08420437703	3028.87332208889	4726.95418905189	2629.17905189606
cds87	171.353462219566	831.155192879598	135.193644077769	62.9877186535062	121.919147259396	172.63656164337	24.14785386121	167.627773062529	53.5194685618792	222.617086209468	267.525964514154	401.69155964508	235.525363845872	201.625691321764
cds870	1149.9683540759	1292.87087182486	832.079025078327	1368.38047315121	1507.73799519156	1001.41033749318	1011.08030031041	1627.33843496783	1620.52116788855	1207.83959480564	1655.8266508502	1478.64582693338	2412.35005259513	1086.40761500758
cds871	818.80658122493	299.275664774272	1411.28645052783	756.608476465916	226.452896564623	107.267314466948	740.699195411824	1174.663306931	1407.21673628347	1810.45623604884	1783.56668368997	2981.38674881886	1895.05484914886	1920.96357085669
cds872	50.3528854981089	1250.34307385478	554.446990127243	372.186110390916	110.263126750882	105.595387498226	777.934502635983	216.228864598436	391.281714160251	519.857443731345	231.442018765049	224.434846699677	515.874894042485	119.681966961937
cds873	248.526658799979	797.72084861435	249.910397186686	866.672601526725	210.239510579273	404.95401856027	1147.11729393474	485.657940700206	338.707494291594	0	1112.47242297061	598.843823292166	197.707681992127	694.440681360355
cds874	0	0	130.963391343723	435.834375844422	0	0	287.39061946951	0	0	0	0	0	190.812906682898	16.2763965333133
cds875	288.508425016192	0	96.6634555156049	0	0	0	0	0	0	0	0	0	371.846413143409	58.444203768268
cds876	872.116795285189	1617.43870556201	809.53100219174	1114.43308676446	1652.29875768442	1348.27895859051	3076.42336414551	1658.70300080116	2348.99946062167	1523.81087176466	1317.02689836195	1059.47785931912	1179.25798315882	934.172153031995
cds877	1665.75084565347	1313.46315320667	886.24776397125	557.149099017611	1004.11438450116	643.635940384376	1035.23094237742	680.322139878738	1079.14613164079	521.390412417002	48.4513449245472	298.712517349425	659.804171302488	775.3062128755
cds878	1013.507405408	1051.06766376582	719.87121703082	455.422437680126	370.335436498579	622.538200228306	583.852779788749	712.717062632293	624.135158020465	453.071627888483	185.984570471379	344.754167569386	549.623753611686	439.614236254826
cds879	10412.2227740603	16301.7215047633	13498.7672584733	7407.13340405708	4843.59971551505	10631.2607934096	7049.28695394815	10897.2352117875	13470.9416364969	9689.34932802671	6552.04687335538	1675.71248587141	6767.29821411117	7104.66076443542
cds88	497.913390477864	536.906508232914	726.099910035823	0	169.882142959207	655.100686936669	1698.46457233806	1059.39572207617	1787.01023732449	783.625464757196	273.789535964909	234.070689849574	818.243873567163	678.904180982555
cds880	12017.4676680804	10779.3596058411	9833.67495621831	10183.0304294177	11292.8178436691	8385.25484919899	10969.8504465218	8941.1428526849	8883.15750847843	7877.1989166784	3685.82293302147	3132.04168236149	5344.08842064766	6670.24126293334
cds882	499.334168321412	388.669694512042	729.018206324962	499.165072785306	513.204687581058	244.891702909522	283.283303216626	208.365996794856	308.375724984608	343.220869054176	179.446162929641	585.602307696389	517.51030163199	218.602574531056
cds883	299.961388079176	51.6972991491229	319.562137097538	222.839428636101	247.325393135291	202.116636901079	150.318200335561	34.6436814501726	201.504337595483	33.7663541101359	196.06097435308	240.091635372802	313.018963976528	186.696369425647
cds886	883.318614897197	820.093055420409	599.31342419675	901.543217087634	990.814433062809	1305.86295872806	597.079834572277	0	1248.98901713198	1931.04049107897	256.351661328059	995.413013555888	1073.89760868215	849.247411847268
cds888	385.4793123133	286.924605593112	115.566531260879	197.5588799661	229.212537598027	201.061439677178	604.069833336636	405.561260983766	156.357415142608	251.116123457674	73.9432125341823	313.134567309875	559.485429066632	352.717263541916
cds889	346.841525764415	129.844468314764	429.615357847133	358.288140971955	0	0	125.847881945132	188.879917464967	0	262.010233151884	0	0	174.616058033326	213.573880437127
cds89	491.025853673894	677.691095005571	768.165970959116	461.381688726366	854.832485316011	966.497356991742	876.143223259038	969.234384027137	500.326219227327	983.308561175135	562.473724988427	379.629155587752	584.994179235473	733.847805400922
cds892	211.637950072322	468.471025406536	536.790678501551	0	0	198.45941622007	553.237607642814	188.970225816612	0	386.193694721352	274.487177794352	74.6279536625496	337.478713758153	342.002216519134
cds894	527.03913899513	538.158038555135	121.674279669992	385.484838159458	367.800779441752	273.957264068824	516.812368337616	300.527879992581	310.758204552847	273.389404116891	178.657388587093	149.0880001019	509.065706192798	311.209254555142
cds895	725.328662611339	704.730764774582	853.240886185821	132.510413117314	240.821938920195	301.352990475707	1097.13186748351	690.677467054378	936.99147926336	294.591031374935	339.313819856755	209.897805171053	466.932462672198	540.014809158834
cds896	68.3115084829293	0	221.03930100838	253.616932018682	201.446593002549	198.6490702697	144.254169182092	291.392379476766	259.097746486539	72.43286308977	69.7748975799068	236.297859512017	245.550716116114	280.452390778788
cds897	1922.67915739484	751.242995249704	1440.28548718251	2134.71677288598	2197.7410145857	1953.46438519933	1487.31806471305	2001.42981564202	1171.79889882252	1071.77945373145	489.448564807072	496.71624313533	1863.44452053382	1366.45331467533
cds898	1556.17954348194	1860.03998823851	1220.039151687	1347.85687611743	1038.40629089137	752.896515191535	1120.96454168697	1892.51944698436	1072.60072056834	1369.90860946229	1173.44717642579	769.186298082284	851.188305225325	1233.70824400714
cds899	324.427762388242	250.754641620672	160.444327923262	275.764295988834	196.226329820447	457.899998515035	329.314409624681	620.897063029833	513.669946181574	465.685883602488	376.671553983648	149.370090092401	197.880051374857	190.243595843922
cds9	781.971380009933	915.03273811646	1229.98353030466	1192.25151038924	1673.00763079608	859.276027023674	643.547962037836	975.858006025666	823.736626117156	1597.8419950231	1143.07831034136	1788.72046348573	1083.97244240332	1215.7107117992
cds90	672.913116301969	579.196629220479	256.027530825116	1215.06501227815	1027.62626557878	1206.91484843834	691.561902350106	516.867341711565	447.887261370452	660.38318899857	369.631381941944	377.129864542649	768.561535446091	544.018130076294
cds900	395.410689516808	450.038593645522	949.676054188399	1781.53800410959	234.78308234657	656.531602809146	574.312221200187	725.808222168749	337.835966236107	506.891819482759	374.003581684936	402.387550610092	436.93303975508	379.374656039634
cds901	48.5845612364299	193.330532799918	195.824674739623	235.30551547528	6.79528571836829	165.341821647739	103.861978576386	237.642226964676	129.181462939119	152.972926821847	75.4150817627894	286.086398705035	242.744550287533	186.25629107889
cds902	2181.51711370198	4189.85930683981	1445.24928624953	1557.03597666538	2380.22329641072	1332.08105674114	1525.35596923214	1331.85292545901	1667.44173730318	1397.74818974326	2018.87325930765	5211.39891505711	6670.97202076259	7550.21187080998
cds903	985.081857611988	1072.71271622167	682.284510963264	1304.3286397253	975.950693314142	683.147624284298	1135.99375694571	598.947428915596	713.071278525514	570.10740872305	516.313909435386	1520.09653353869	2927.31655650149	4311.52808290098
cds904	0	193.934156849308	199.306093846608	278.574549508806	0	196.167926053406	51.2631553309315	0	0	0	116.283227818913	333.300282516201	96.6668822401181	182.803829106108
cds905	147.991708013987	50.2984310544996	136.693498270302	235.565916412287	34.3761512811572	185.015541883657	243.751277799037	183.699139821348	115.017095473324	87.6071367814349	74.6435719749347	448.531179301769	229.906688261242	279.844599219824
cds906	1646.42299945042	2080.35996822339	2342.06372386133	2139.09459527574	1270.81333555999	1812.88796225656	1645.93390768545	2473.69143052441	2027.45134013203	1454.48035852669	1191.74879873824	1310.31242614794	984.275589941235	1694.10918330816
cds907	962.50400124612	541.185650586388	489.435217800531	103.754326941529	573.298472315502	443.552608344342	524.090959428035	364.475647874547	296.881167992294	680.641839851755	229.039933697116	742.555668822118	556.485460933934	632.611240788453
cds909	143.206912354154	184.078285873064	1020.33647488694	187.650911821904	324.663650988707	779.890378129259	0	127.334775819079	0	240.463338978209	315.276939036106	300.765074120686	399.215151265783	240.270615491768
cds91	46.3584759363018	0	5.91063167483954	118.757927379773	375.203648633064	59.8867089352997	69.6787092205145	52.5560093826516	0	132.331417119218	252.710488049323	62.9429231998507	209.313521131275	241.862217021141
cds910	256.714552597652	0	206.814835056643	659.832973662136	217.449142987785	466.379628117165	0	509.709262508347	0	103.90613897333	150.830163525579	223.43111303823	137.562793189996	167.630661971001
cds911	51.4729895473789	854.468608458369	237.898744833313	331.369745956733	0	185.232531223904	189.019290032987	248.005638335037	282.847106972782	157.990239598769	341.614876549124	0	344.332880668821	314.424856369143
cds912	418.826895767228	564.217183133082	700.130194425046	528.686047219972	448.384581928138	261.935975280127	367.216598945071	818.842396291806	453.192359881305	35.7094307533023	499.787394962607	461.012046899731	452.843111358782	240.0248143506
cds913	308.00545513489	119.423649151745	258.129227577984	113.219544562936	244.858060801539	98.4868711889879	173.621720219984	400.144197755485	183.091268981311	104.002885843882	304.829335830599	27.2626772670572	255.30948527946	120.403766534143
cds914	197.978390708474	0	0	267.668093089357	0	168.952619997162	0	86.4915458393743	0	238.85342009278	25.2724043479077	283.42092820408	196.759975612358	68.0011175920099
cds915	247.402551391164	129.950353788221	125.163015348473	368.776819293526	220.258136476229	133.25132231919	147.99184723513	346.590552419407	242.002558231441	423.256972383255	176.991732129692	352.281023500234	497.561355406654	197.620755477424
cds916	305.810114369722	0	81.2297945509285	214.584336812812	368.315906583827	313.532523103977	261.162083356111	240.759029910023	311.193440133453	216.67122221837	0	64.0758827573955	205.457930893294	319.822399108371
cds917	1404.43861339321	1425.12221321082	1533.72682751426	1930.55258082375	844.125492570639	422.85086282623	911.629778968398	2046.90652129169	1551.23014496746	755.003171845561	0	352.44583333579	943.510930674498	986.711327619529
cds918	619.322927943113	358.843722750926	326.847655340535	471.746292280907	303.408692542684	445.577083553666	547.037489995752	384.065501885962	507.081128624173	472.332722467293	67.6227403982889	765.794384689897	419.039311260207	358.504501100667
cds919	331.079686978167	0	249.18613666751	332.619807438215	764.546281877166	594.521313264717	148.21439136631	151.406656102814	65.6313984642358	389.927038708992	255.787192041568	969.058598598012	486.544446098753	353.050700314435
cds92	306.61394686829	164.859896129786	242.279869222917	416.787629342223	223.091501052137	305.724434884003	139.812349251697	110.476829920152	214.195484821933	134.239920225666	61.1635952879446	58.8048589830082	466.829417198237	304.90897001931
cds920	698.634968205105	1017.6312243345	683.230050413594	400.871838001957	1329.33710283948	746.002402953127	670.744587622603	564.820684168914	648.263811711849	907.094884108654	1677.04693430571	1197.54867525137	733.513703155274	432.962368443298
cds921	2780.46679267392	5500.33123862828	1581.37068798563	1029.25470915709	1309.96311314657	1515.47178035375	2181.30005846116	1384.22916410066	3312.07723856193	928.734084868358	1419.43931126368	668.261060397916	4475.17011853299	3011.21173617436
cds922	2590.98764079056	2005.27834823423	1186.01261022693	990.796814419652	1828.47805141938	1303.65785410339	1951.39320836562	1215.09887137993	1161.73734543248	1217.77544534927	879.292258678204	1154.38989192021	2082.25816573554	2238.7768413694
cds923	885.865857830206	728.618821683842	752.885787325768	1061.2055509117	648.184120107736	551.773081152702	1395.36162817986	910.622991861088	727.600944075407	551.503378083599	169.125902385566	567.044488086292	1042.33416598955	910.659473645561
cds924	503.623562602715	100.249976377589	93.9968774324158	556.274951293291	547.114228407521	526.204876965298	376.511672034754	191.660791879407	264.332000372667	159.84526292923	24.3092092638676	216.656026195144	454.480764300559	265.954715768475
cds927	191.53370321051	0	0	890.294936593353	0	182.624443852195	191.922058730189	0	0	0	148.414119716245	109.158324899546	338.538548043872	215.484804630512
